customer_id,segment,geography,income,credit_score,loan_type,loan_amount,tenure,acquisition_channel,days_past_due,default_flag
384,Subprime,Semi-Urban,177847,731,SME Working Capital,378530,36,Partner,5,0
385,Prime,Urban,69409,788,Personal Loan,261346,12,Direct,5,0
386,Near Prime,Rural,33618,514,BNPL,641997,12,App,24,1
387,Subprime,Urban,181729,595,SME Working Capital,270695,48,App,12,0
388,Prime,Urban,171030,724,Personal Loan,315294,48,Partner,1,0
389,Subprime,Semi-Urban,76296,531,BNPL,489079,12,Direct,20,0
390,Near Prime,Semi-Urban,23617,722,BNPL,376654,36,Direct,9,0
391,Near Prime,Urban,61701,602,BNPL,684748,36,App,14,0
392,Near Prime,Urban,182854,581,BNPL,448900,12,Direct,19,0
393,Near Prime,Urban,147693,595,BNPL,620593,12,App,13,0
394,Near Prime,Urban,109931,621,Personal Loan,131521,6,App,11,0
395,Prime,Urban,93231,508,SME Working Capital,577983,12,Partner,25,1
396,Subprime,Semi-Urban,101657,609,BNPL,643624,12,Direct,15,0
397,Near Prime,Semi-Urban,90215,849,BNPL,273250,24,Partner,7,0
398,Prime,Semi-Urban,39966,507,BNPL,383627,36,App,26,1
399,Near Prime,Urban,153945,701,BNPL,572135,6,Partner,5,0
400,Subprime,Semi-Urban,51961,532,BNPL,216480,6,App,22,1
401,Subprime,Urban,41402,568,BNPL,142209,24,Partner,18,0
402,Near Prime,Rural,124382,594,Personal Loan,494422,48,App,15,0
403,Prime,Rural,100257,744,BNPL,106780,6,Direct,2,0
404,Prime,Rural,79697,704,BNPL,452795,6,Partner,6,0
405,Subprime,Rural,41697,812,SME Working Capital,229870,36,Direct,3,0
406,Prime,Semi-Urban,159314,556,SME Working Capital,423156,48,App,24,1
407,Subprime,Urban,98977,654,SME Working Capital,115201,48,Direct,9,0
408,Subprime,Urban,176846,629,BNPL,350180,24,Partner,13,0
409,Prime,Rural,48726,650,Personal Loan,533711,48,App,11,0
410,Prime,Semi-Urban,42480,585,SME Working Capital,598024,48,Direct,19,0
411,Near Prime,Rural,88485,828,BNPL,369242,36,Direct,0,0
412,Subprime,Semi-Urban,40264,695,Personal Loan,461588,24,App,4,0
413,Subprime,Semi-Urban,52548,822,Personal Loan,405096,6,App,6,0
414,Subprime,Rural,16175,562,SME Working Capital,586727,36,Partner,16,0
415,Prime,Rural,186032,808,SME Working Capital,422782,6,App,8,0
416,Prime,Rural,90539,748,Personal Loan,699892,12,Partner,3,0
417,Near Prime,Semi-Urban,157997,577,BNPL,277123,48,Direct,20,0
418,Near Prime,Semi-Urban,101836,676,Personal Loan,469408,36,Direct,6,0
419,Near Prime,Semi-Urban,159415,698,BNPL,175468,12,App,1,0
420,Prime,Rural,15346,762,Personal Loan,595313,24,Direct,4,0
421,Near Prime,Rural,184395,686,BNPL,391918,12,Direct,7,0
422,Subprime,Semi-Urban,56485,661,Personal Loan,269865,12,Partner,6,0
423,Subprime,Rural,193492,693,SME Working Capital,23650,6,App,7,0
424,Subprime,Rural,79247,653,SME Working Capital,31277,48,App,8,0
425,Subprime,Rural,31236,570,SME Working Capital,454197,12,Partner,16,0
426,Subprime,Semi-Urban,54749,578,SME Working Capital,436215,12,Direct,14,0
427,Prime,Semi-Urban,109253,558,BNPL,590628,36,App,17,0
428,Subprime,Rural,186365,524,Personal Loan,677093,12,Direct,21,1
429,Prime,Rural,121590,600,SME Working Capital,208904,36,Partner,16,0
430,Prime,Rural,149419,760,Personal Loan,631347,36,Partner,8,0
431,Near Prime,Urban,152491,736,SME Working Capital,88009,36,Direct,3,0
432,Subprime,Rural,198177,788,SME Working Capital,481432,24,App,4,0
433,Near Prime,Semi-Urban,194083,686,SME Working Capital,209772,36,Partner,8,0
434,Prime,Semi-Urban,151494,771,SME Working Capital,116566,36,Partner,5,0
435,Prime,Urban,195923,752,Personal Loan,692758,6,App,4,0
436,Subprime,Semi-Urban,117888,691,BNPL,241121,36,Direct,4,0
437,Subprime,Semi-Urban,167987,680,BNPL,374434,6,Partner,5,0
438,Prime,Rural,122396,644,BNPL,329514,48,App,13,0
439,Prime,Urban,179661,728,SME Working Capital,124330,24,Partner,5,0
440,Prime,Rural,168405,764,Personal Loan,658694,48,Partner,6,0
441,Prime,Semi-Urban,94636,807,SME Working Capital,335799,36,Partner,6,0
442,Near Prime,Semi-Urban,57463,692,BNPL,396167,36,App,7,0
443,Prime,Rural,19792,518,SME Working Capital,569152,6,App,23,1
444,Near Prime,Rural,138868,625,BNPL,146335,6,App,9,0
445,Subprime,Semi-Urban,148083,745,Personal Loan,111920,36,Partner,6,0
446,Subprime,Urban,23534,711,SME Working Capital,44115,6,Direct,3,0
447,Prime,Semi-Urban,28653,602,Personal Loan,575614,36,Partner,12,0
448,Prime,Semi-Urban,56533,760,SME Working Capital,202780,12,App,2,0
449,Near Prime,Urban,121323,603,Personal Loan,197755,24,Direct,13,0
450,Near Prime,Rural,62148,729,SME Working Capital,227300,36,App,6,0
451,Prime,Urban,35555,687,SME Working Capital,180244,6,App,3,0
452,Prime,Semi-Urban,33006,701,BNPL,589337,48,Direct,4,0
453,Prime,Urban,160681,632,SME Working Capital,187250,36,App,11,0
454,Prime,Semi-Urban,134029,843,Personal Loan,693832,6,Direct,8,0
455,Subprime,Semi-Urban,180460,673,SME Working Capital,470515,6,Partner,9,0
456,Near Prime,Semi-Urban,100758,661,Personal Loan,169500,36,Direct,7,0
457,Near Prime,Urban,23944,723,Personal Loan,491681,48,App,2,0
458,Near Prime,Semi-Urban,56257,525,Personal Loan,255619,24,Partner,25,1
459,Near Prime,Semi-Urban,142269,630,Personal Loan,684204,24,Direct,9,0
460,Near Prime,Urban,143014,659,SME Working Capital,197861,12,Direct,5,0
461,Prime,Urban,77367,688,SME Working Capital,105063,12,Direct,8,0
462,Near Prime,Urban,157695,644,BNPL,496386,36,Direct,8,0
463,Subprime,Semi-Urban,83559,623,BNPL,275707,12,App,13,0
464,Near Prime,Semi-Urban,83543,633,SME Working Capital,218974,36,App,11,0
465,Subprime,Rural,177068,518,BNPL,221824,36,Direct,23,1
466,Prime,Rural,117201,753,SME Working Capital,381829,12,App,3,0
467,Near Prime,Semi-Urban,44090,748,SME Working Capital,258141,24,Partner,3,0
468,Prime,Rural,81553,723,Personal Loan,102330,48,Direct,4,0
469,Prime,Semi-Urban,108203,808,BNPL,84682,24,App,2,0
470,Prime,Urban,65379,768,BNPL,66375,36,Partner,4,0
471,Prime,Urban,159065,634,SME Working Capital,186958,12,Partner,11,0
472,Prime,Urban,39569,786,BNPL,147535,24,App,6,0
473,Near Prime,Semi-Urban,57318,738,BNPL,281485,48,Direct,4,0
474,Near Prime,Urban,68586,567,Personal Loan,645133,12,Direct,21,1
475,Near Prime,Semi-Urban,129564,605,Personal Loan,376656,12,Partner,17,0
476,Prime,Urban,115689,633,Personal Loan,654545,12,App,10,0
477,Prime,Semi-Urban,89551,795,BNPL,679926,48,Partner,10,0
478,Prime,Rural,106802,589,BNPL,322252,48,Direct,18,0
479,Prime,Rural,56393,810,SME Working Capital,601028,24,Direct,3,0
480,Prime,Urban,98620,716,BNPL,26679,48,App,4,0
481,Subprime,Semi-Urban,39271,602,SME Working Capital,86079,6,App,17,0
482,Subprime,Rural,61333,618,BNPL,46815,24,Direct,10,0
483,Prime,Rural,64473,693,BNPL,665684,36,Partner,4,0
484,Prime,Semi-Urban,77267,628,Personal Loan,568202,6,App,12,0
485,Subprime,Semi-Urban,75647,677,SME Working Capital,261343,36,Direct,9,0
486,Near Prime,Urban,94773,603,Personal Loan,131785,36,App,16,0
487,Prime,Rural,195380,772,SME Working Capital,604657,48,Direct,3,0
488,Near Prime,Rural,138515,572,BNPL,153567,36,Direct,19,0
489,Prime,Rural,157934,544,SME Working Capital,154200,6,Partner,21,1
490,Near Prime,Rural,51482,564,SME Working Capital,678468,12,Partner,15,0
491,Near Prime,Rural,137295,671,SME Working Capital,567590,12,Direct,7,0
492,Near Prime,Rural,56207,535,SME Working Capital,78197,48,App,22,1
493,Subprime,Rural,161653,582,BNPL,391532,24,App,19,0
494,Prime,Urban,68556,774,BNPL,40305,48,Direct,6,0
495,Near Prime,Rural,75795,796,SME Working Capital,513420,24,App,8,0
496,Subprime,Semi-Urban,19044,765,BNPL,401873,6,App,7,0
497,Prime,Semi-Urban,41217,514,SME Working Capital,345565,12,App,24,1
498,Near Prime,Rural,42615,505,Personal Loan,428466,48,App,24,1
499,Near Prime,Urban,179461,618,SME Working Capital,230148,6,App,10,0
500,Prime,Urban,114500,624,Personal Loan,513494,12,App,12,0
501,Subprime,Semi-Urban,97900,732,Personal Loan,325854,48,App,4,0
502,Near Prime,Semi-Urban,97384,734,SME Working Capital,586473,12,Partner,6,0
503,Near Prime,Rural,141165,637,BNPL,292049,12,Partner,11,0
504,Subprime,Semi-Urban,195548,690,SME Working Capital,235652,48,Direct,8,0
505,Prime,Semi-Urban,90866,510,BNPL,17363,48,Direct,28,1
506,Subprime,Urban,86402,679,SME Working Capital,569193,24,Direct,8,0
507,Prime,Semi-Urban,152964,733,SME Working Capital,240020,36,Partner,4,0
508,Prime,Rural,41881,655,SME Working Capital,385523,6,Direct,9,0
509,Near Prime,Rural,179338,814,Personal Loan,606433,36,App,9,0
510,Near Prime,Rural,112306,528,Personal Loan,166462,24,Partner,20,0
511,Prime,Urban,160554,763,Personal Loan,683219,24,App,4,0
512,Prime,Rural,169218,544,BNPL,12299,24,App,21,1
513,Prime,Rural,22409,846,Personal Loan,212166,36,App,4,0
514,Subprime,Semi-Urban,145495,648,SME Working Capital,149819,6,Direct,14,0
515,Subprime,Rural,114794,525,BNPL,104079,12,Partner,22,1
516,Near Prime,Semi-Urban,195557,795,BNPL,58580,6,Direct,5,0
517,Subprime,Urban,39714,500,SME Working Capital,246292,36,App,23,1
518,Subprime,Semi-Urban,15529,837,BNPL,109102,48,Direct,2,0
519,Prime,Semi-Urban,113035,783,SME Working Capital,536768,12,Direct,7,0
520,Prime,Urban,196569,671,SME Working Capital,276761,36,App,6,0
521,Near Prime,Rural,183468,840,Personal Loan,660499,24,App,3,0
522,Prime,Rural,26494,784,BNPL,555450,36,Partner,6,0
523,Prime,Semi-Urban,16236,748,SME Working Capital,36060,6,Partner,6,0
524,Subprime,Urban,50252,705,BNPL,612399,48,App,8,0
525,Subprime,Rural,153100,555,BNPL,475923,24,Partner,22,1
526,Near Prime,Semi-Urban,130451,842,SME Working Capital,417246,48,App,4,0
527,Near Prime,Semi-Urban,165931,753,Personal Loan,248520,48,Direct,2,0
528,Near Prime,Urban,184457,700,Personal Loan,116107,36,App,3,0
529,Subprime,Urban,158908,806,BNPL,267646,24,App,5,0
530,Near Prime,Rural,28878,774,BNPL,349791,6,Partner,6,0
531,Near Prime,Rural,63072,798,Personal Loan,511411,6,Partner,6,0
532,Prime,Rural,19835,797,Personal Loan,196309,12,App,8,0
533,Prime,Rural,16598,847,SME Working Capital,339843,12,App,4,0
534,Near Prime,Urban,178386,597,Personal Loan,162656,6,App,15,0
535,Prime,Rural,54620,741,SME Working Capital,220065,48,App,8,0
536,Prime,Urban,96186,641,BNPL,266381,6,Direct,8,0
537,Prime,Rural,116132,506,Personal Loan,584036,12,Direct,26,1
538,Near Prime,Rural,78421,807,BNPL,475593,12,Direct,6,0
539,Prime,Rural,152587,550,BNPL,385313,24,Direct,22,1
540,Subprime,Urban,84974,771,SME Working Capital,43565,24,Direct,4,0
541,Near Prime,Urban,175301,545,BNPL,154724,6,App,19,0
542,Near Prime,Urban,135666,730,Personal Loan,19592,36,Direct,7,0
543,Subprime,Rural,83050,674,SME Working Capital,466598,12,App,6,0
544,Prime,Urban,156937,716,BNPL,508499,6,Direct,5,0
545,Prime,Urban,165550,666,BNPL,56587,36,App,9,0
546,Subprime,Semi-Urban,130388,777,SME Working Capital,73788,12,Partner,3,0
547,Subprime,Urban,132958,737,SME Working Capital,406855,6,Partner,6,0
548,Prime,Semi-Urban,67379,762,SME Working Capital,554167,48,App,6,0
549,Near Prime,Rural,134970,597,BNPL,236169,24,App,15,0
550,Prime,Rural,80391,502,SME Working Capital,384702,36,App,25,1
551,Prime,Urban,36888,532,Personal Loan,505184,12,App,19,0
552,Prime,Urban,136987,608,Personal Loan,296049,6,App,11,0
553,Prime,Semi-Urban,116920,771,Personal Loan,407216,24,Direct,7,0
554,Prime,Urban,101922,729,SME Working Capital,571956,6,App,5,0
555,Subprime,Semi-Urban,34341,724,SME Working Capital,638204,48,Partner,4,0
556,Near Prime,Urban,147998,528,Personal Loan,475883,12,Direct,23,1
557,Prime,Urban,24106,626,BNPL,393584,12,Direct,11,0
558,Prime,Rural,96008,711,Personal Loan,88984,6,Partner,7,0
559,Prime,Urban,100519,603,Personal Loan,674735,36,Direct,16,0
560,Prime,Urban,53134,633,Personal Loan,633104,24,Partner,11,0
561,Near Prime,Urban,67607,808,SME Working Capital,213411,12,Partner,1,0
562,Near Prime,Semi-Urban,68590,622,Personal Loan,666524,48,Direct,12,0
563,Prime,Urban,181596,514,BNPL,315820,24,App,19,0
564,Prime,Urban,144956,697,SME Working Capital,450418,36,Partner,3,0
565,Prime,Rural,18476,583,SME Working Capital,468641,48,App,14,0
566,Near Prime,Urban,42445,818,BNPL,404148,12,Direct,5,0
567,Prime,Urban,53283,526,SME Working Capital,77768,6,App,21,1
568,Prime,Urban,167057,637,Personal Loan,134195,24,Partner,11,0
569,Near Prime,Urban,66123,806,BNPL,228392,48,App,3,0
570,Prime,Urban,48862,590,BNPL,495875,48,Direct,14,0
571,Prime,Semi-Urban,103033,613,BNPL,226558,6,Partner,11,0
572,Prime,Semi-Urban,179294,640,SME Working Capital,431103,36,App,12,0
573,Near Prime,Rural,197349,797,SME Working Capital,198306,36,Partner,4,0
574,Prime,Urban,116610,714,Personal Loan,622054,12,App,8,0
575,Subprime,Semi-Urban,70067,528,BNPL,348150,24,App,24,1
576,Near Prime,Urban,118219,849,Personal Loan,608023,36,App,2,0
577,Prime,Urban,83098,617,Personal Loan,468160,36,Partner,12,0
578,Near Prime,Urban,65432,552,Personal Loan,298756,24,Direct,17,0
579,Near Prime,Semi-Urban,174264,540,BNPL,263985,24,Direct,19,0
580,Subprime,Semi-Urban,20716,811,Personal Loan,505511,12,Partner,4,0
581,Prime,Semi-Urban,193162,642,Personal Loan,66431,24,App,12,0
582,Near Prime,Rural,154879,836,BNPL,314165,12,Partner,8,0
583,Subprime,Rural,67761,769,SME Working Capital,595036,6,Partner,4,0
584,Prime,Semi-Urban,61787,647,BNPL,408237,6,Partner,13,0
585,Near Prime,Rural,83247,594,SME Working Capital,321924,6,Direct,14,0
586,Near Prime,Rural,53904,631,BNPL,213631,36,Direct,7,0
587,Prime,Semi-Urban,120103,748,BNPL,73458,24,Direct,1,0
588,Subprime,Urban,183396,839,Personal Loan,287585,12,Partner,4,0
589,Near Prime,Urban,80838,817,SME Working Capital,422030,48,App,4,0
590,Subprime,Rural,151147,664,SME Working Capital,531466,12,Direct,6,0
591,Near Prime,Semi-Urban,81438,660,BNPL,592838,36,Partner,9,0
592,Near Prime,Semi-Urban,35067,596,SME Working Capital,340502,48,App,17,0
593,Prime,Semi-Urban,134113,681,SME Working Capital,391086,6,App,8,0
594,Prime,Semi-Urban,31734,692,BNPL,622750,36,Partner,6,0
595,Near Prime,Rural,127400,522,Personal Loan,656484,48,App,21,1
596,Subprime,Rural,123596,759,Personal Loan,142965,12,Partner,3,0
597,Prime,Semi-Urban,84047,680,Personal Loan,523051,24,Partner,6,0
598,Prime,Semi-Urban,128357,646,Personal Loan,100462,24,Direct,8,0
599,Prime,Rural,48686,564,BNPL,147070,24,App,18,0
600,Near Prime,Rural,33148,509,Personal Loan,78931,36,App,24,1
601,Near Prime,Rural,97440,753,BNPL,429947,24,Partner,6,0
602,Prime,Semi-Urban,126537,592,Personal Loan,10143,48,App,12,0
603,Near Prime,Urban,176389,802,Personal Loan,60819,12,App,2,0
604,Near Prime,Semi-Urban,160967,569,BNPL,278742,6,App,16,0
605,Subprime,Urban,17216,734,BNPL,673820,6,Direct,5,0
606,Prime,Semi-Urban,59644,639,SME Working Capital,593632,24,Partner,9,0
607,Prime,Urban,18647,736,SME Working Capital,579621,48,Direct,3,0
608,Near Prime,Rural,70708,537,Personal Loan,343225,36,Partner,20,0
609,Prime,Semi-Urban,28918,599,Personal Loan,589609,48,App,13,0
610,Prime,Urban,44751,678,SME Working Capital,597209,48,Direct,8,0
611,Near Prime,Semi-Urban,149247,748,BNPL,522546,36,Direct,4,0
612,Near Prime,Urban,172657,605,SME Working Capital,599561,24,Partner,20,0
613,Prime,Urban,92639,589,BNPL,6747,24,Direct,16,0
614,Near Prime,Urban,194311,633,SME Working Capital,148254,12,Partner,15,0
615,Near Prime,Urban,106691,644,BNPL,24811,6,App,10,0
616,Subprime,Urban,119307,726,Personal Loan,94038,24,Direct,4,0
617,Prime,Urban,151736,541,BNPL,651936,24,Direct,23,1
618,Subprime,Urban,186264,653,BNPL,521622,24,App,7,0
619,Prime,Rural,94379,592,BNPL,290039,6,App,14,0
620,Near Prime,Urban,31568,639,SME Working Capital,318744,48,Partner,11,0
621,Near Prime,Rural,18177,567,BNPL,246845,6,Partner,15,0
622,Subprime,Rural,74798,843,BNPL,409237,36,App,4,0
623,Near Prime,Semi-Urban,157536,793,BNPL,138110,48,App,2,0
624,Prime,Rural,121097,573,SME Working Capital,134525,6,Partner,16,0
625,Near Prime,Rural,94932,763,BNPL,250912,24,Direct,5,0
626,Prime,Semi-Urban,153095,647,BNPL,692061,6,Partner,11,0
627,Subprime,Semi-Urban,194595,646,Personal Loan,160259,12,Direct,8,0
628,Prime,Rural,98333,641,SME Working Capital,333730,12,App,11,0
629,Prime,Semi-Urban,33923,622,BNPL,408945,12,Partner,14,0
630,Near Prime,Rural,66572,597,Personal Loan,79400,6,Partner,11,0
631,Prime,Semi-Urban,154741,734,BNPL,66055,36,Partner,1,0
632,Near Prime,Urban,33277,621,Personal Loan,174666,12,App,9,0
633,Near Prime,Urban,55214,634,Personal Loan,419879,24,App,10,0
634,Near Prime,Semi-Urban,21175,634,Personal Loan,257455,24,App,10,0
635,Subprime,Semi-Urban,158867,637,Personal Loan,551484,36,Partner,13,0
636,Near Prime,Rural,122142,751,SME Working Capital,275344,24,Partner,9,0
637,Prime,Urban,82483,829,SME Working Capital,436617,12,Direct,4,0
638,Prime,Rural,124793,549,BNPL,116052,24,Partner,21,1
639,Prime,Urban,108324,741,Personal Loan,381682,6,Direct,3,0
640,Prime,Semi-Urban,29196,662,Personal Loan,280753,24,App,10,0
641,Near Prime,Urban,152505,830,BNPL,303872,6,Direct,3,0
642,Prime,Rural,186558,773,Personal Loan,620239,48,Partner,5,0
643,Prime,Semi-Urban,126162,733,SME Working Capital,106260,48,App,8,0
644,Subprime,Semi-Urban,147841,756,Personal Loan,359301,48,Partner,7,0
645,Subprime,Rural,50186,513,BNPL,158698,48,Direct,23,1
646,Prime,Rural,175727,730,SME Working Capital,569379,12,App,6,0
647,Prime,Semi-Urban,121188,506,SME Working Capital,361230,48,App,20,0
648,Subprime,Semi-Urban,149802,540,Personal Loan,401570,6,App,25,1
649,Near Prime,Semi-Urban,181393,505,Personal Loan,33739,48,Partner,21,1
650,Prime,Semi-Urban,120413,609,Personal Loan,423748,36,Partner,15,0
651,Near Prime,Semi-Urban,198202,586,SME Working Capital,179371,36,Direct,16,0
652,Subprime,Urban,72934,631,SME Working Capital,648147,6,Partner,14,0
653,Prime,Semi-Urban,193296,523,BNPL,643303,36,App,25,1
654,Subprime,Urban,110217,773,SME Working Capital,62938,12,App,5,0
655,Near Prime,Rural,189537,715,Personal Loan,57935,12,Direct,4,0
656,Prime,Urban,190862,643,Personal Loan,620226,36,Partner,9,0
657,Subprime,Semi-Urban,152742,604,BNPL,464542,12,Direct,12,0
658,Prime,Urban,30722,817,SME Working Capital,313972,24,Direct,1,0
659,Near Prime,Urban,154692,781,SME Working Capital,431916,24,App,4,0
660,Near Prime,Rural,69377,623,BNPL,520109,48,App,11,0
661,Prime,Semi-Urban,41839,545,Personal Loan,180881,48,App,22,1
662,Subprime,Rural,153860,580,SME Working Capital,31982,12,Direct,15,0
663,Near Prime,Urban,112482,500,SME Working Capital,376611,24,App,26,1
664,Prime,Semi-Urban,151153,551,BNPL,197455,24,Partner,21,1
665,Prime,Urban,92378,715,SME Working Capital,393635,12,App,2,0
666,Prime,Semi-Urban,36780,837,Personal Loan,293375,6,Partner,6,0
667,Near Prime,Urban,75950,544,BNPL,687226,12,Direct,20,0
668,Prime,Semi-Urban,99526,826,SME Working Capital,20295,36,Direct,6,0
669,Near Prime,Rural,167629,823,Personal Loan,212185,6,Direct,3,0
670,Subprime,Semi-Urban,49796,606,Personal Loan,41551,12,App,13,0
671,Subprime,Semi-Urban,126710,827,BNPL,79979,6,Direct,3,0
672,Prime,Semi-Urban,93672,796,BNPL,226770,24,App,5,0
673,Prime,Rural,119883,520,SME Working Capital,411532,12,Partner,24,1
674,Near Prime,Rural,56798,628,BNPL,440247,48,App,12,0
675,Prime,Semi-Urban,73671,794,SME Working Capital,404058,6,Partner,5,0
676,Near Prime,Semi-Urban,40528,771,SME Working Capital,334303,6,App,6,0
677,Near Prime,Semi-Urban,127728,651,SME Working Capital,649157,36,App,8,0
678,Near Prime,Rural,107842,672,BNPL,11271,24,App,4,0
679,Prime,Rural,64071,699,BNPL,547884,36,Direct,8,0
680,Prime,Rural,164450,736,BNPL,82829,6,Partner,4,0
681,Prime,Rural,107378,563,SME Working Capital,617018,24,Partner,20,0
682,Prime,Rural,77798,792,SME Working Capital,426054,48,Partner,3,0
683,Near Prime,Urban,144704,632,SME Working Capital,558844,24,Direct,8,0
684,Near Prime,Urban,56810,598,SME Working Capital,156977,48,Partner,13,0
685,Subprime,Urban,109254,652,Personal Loan,47534,6,App,10,0
686,Subprime,Urban,21642,675,BNPL,468083,48,Direct,8,0
687,Prime,Urban,172955,586,SME Working Capital,309824,24,Partner,15,0
688,Prime,Urban,120506,645,Personal Loan,275834,48,Direct,7,0
689,Near Prime,Rural,101036,505,BNPL,523604,24,Direct,22,1
690,Near Prime,Rural,161157,795,SME Working Capital,645778,12,App,3,0
691,Prime,Semi-Urban,123401,669,BNPL,610439,24,App,6,0
692,Near Prime,Semi-Urban,181735,819,SME Working Capital,288544,48,Partner,2,0
693,Prime,Semi-Urban,184010,656,BNPL,144845,12,Direct,10,0
694,Near Prime,Urban,92786,664,BNPL,423229,12,App,7,0
695,Near Prime,Urban,135792,644,Personal Loan,304944,12,Direct,11,0
696,Subprime,Semi-Urban,67499,762,BNPL,494105,6,Partner,4,0
697,Near Prime,Semi-Urban,155535,747,Personal Loan,50270,12,Partner,8,0
698,Subprime,Semi-Urban,59937,742,SME Working Capital,662080,6,App,5,0
699,Prime,Semi-Urban,158054,778,Personal Loan,402282,36,Direct,6,0
700,Prime,Urban,138938,767,Personal Loan,51203,6,Partner,2,0
701,Prime,Semi-Urban,136630,626,SME Working Capital,488754,6,Partner,13,0
702,Subprime,Urban,135221,830,SME Working Capital,200179,36,Direct,4,0
703,Prime,Urban,143470,500,SME Working Capital,223423,12,Partner,21,1
704,Near Prime,Urban,167033,590,BNPL,517464,6,Partner,19,0
